2023-02-14 17:12:46,044 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:47,362 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:47,864 DEBUG   SenderThread:7376 [sender.py:send():334] send: stats
2023-02-14 17:12:48,866 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:51,045 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:52,363 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:53,867 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:56,046 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:57,364 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:58,868 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:01,047 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:02,366 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:03,869 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:06,048 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:07,367 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:08,870 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:11,049 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:12,368 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:13,871 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:16,050 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:17,369 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:17,865 DEBUG   SenderThread:7376 [sender.py:send():334] send: stats
2023-02-14 17:13:19,867 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:21,051 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:22,369 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:22,439 INFO    StreamThr :7376 [internal.py:wandb_internal():87] W&B internal server running at pid: 7376, started at: 2023-02-14 17:13:22.438282
2023-02-14 17:13:22,441 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status
2023-02-14 17:13:22,455 INFO    WriterThread:7376 [datastore.py:open_for_write():85] open: /home/luigi-doria/IC/wandb/run-20230214_171322-b88ardu7/run-b88ardu7.wandb
2023-02-14 17:13:22,456 DEBUG   SenderThread:7376 [sender.py:send():334] send: header
2023-02-14 17:13:22,463 DEBUG   SenderThread:7376 [sender.py:send():334] send: run
2023-02-14 17:13:23,270 INFO    SenderThread:7376 [dir_watcher.py:__init__():216] watching files in: /home/luigi-doria/IC/wandb/run-20230214_171322-b88ardu7/files
2023-02-14 17:13:23,271 INFO    SenderThread:7376 [sender.py:_start_run_threads():1065] run started: b88ardu7 with start time 1676405602.438713
2023-02-14 17:13:24,868 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:26,052 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:27,370 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:27,473 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:13:28,272 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:29,869 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:31,053 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:32,371 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:32,478 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:13:33,273 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:34,870 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:36,054 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:37,372 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:37,483 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:13:38,274 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:39,871 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:41,055 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:42,373 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:42,488 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:13:43,275 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:44,872 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:46,057 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:47,374 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:47,493 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:13:47,867 DEBUG   SenderThread:7376 [sender.py:send():334] send: stats
2023-02-14 17:13:48,276 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:50,869 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:51,058 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:52,376 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:52,498 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:13:53,277 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:55,870 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:13:56,059 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
